"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_COMPLEMENT",0.141129032258065,0.227627471383975,0.241339976815091,-0.242306474113464,-1.15369322144924,189,"1515;1380;391;3988;1378;3920;475;717;25801;3569;5663;1604;2919;51056;55619;88;1519;1284;5641;1514;5698;2152;9097;948;808;3172;5216;2153;54704;6284;1509;64145;2155;5580;2157;7980;2771;1847;760;54331;4179;10600;3796;5550;2885;10938"
"HALLMARK_DNA_REPAIR",1.29136070031936e-07,9.22400500228113e-07,0.690132458796796,-0.443501415607653,-2.02307658747593,146,"7298;2237;4830;5436;6119;5430;2967;5111;11130;5983;3251;51292;5142;55290;9978;1642;8731;10189;8237;6880;11051;5432;6118;50484;30833;11047;8721;23649;10959;51164;353;7936;3615;7251;7508;1716;3704;10134;25874;5982;8480;9533;5433;6884;23204;10978;5438;7157;64976;1069;1603;6834;5440;2959;4832;6881;10289;404672;10946;4799;2965;10302;4350;51160;5434;1479;129607;3059;8086;2987;1854;286075"
"HALLMARK_E2F_TARGETS",1.69619225623185e-12,2.12024032028982e-11,0.910119734774459,-0.473514085060086,-2.25778778650828,196,"7153;6241;3161;4605;10733;983;4288;3925;991;4830;9700;4171;4085;9212;9232;6628;2547;6119;10549;4174;4175;5111;146909;5983;5902;4173;5631;10635;84296;4609;5511;3835;3149;3838;1434;11051;3930;6118;23594;9238;10535;5981;9918;4172;1965;9133;27338;332;24137;203068;5931;23649;84844;5036;1027;55723;5901;5395;1163;10797;1062;55148;10248;7083;5982;6427;6117;6839;4292;5591;25842;7157;9738;9221;29089;147841;11340;54962;3148;5885;7283;1111;57122;9319;4999;9125;6790;7884;10606;4436;79077;7037;10051;9183;7398;4683;6434;57405;1633;6941;2935;79075;701;84312;3609;1854;1019"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.164,0.241379310344828,0.222056046145248,-0.237207712349618,-1.13026667943125,190,"10085;333;26585;4148;3673;7456;5999;7058;5806;6696;7857;1282;6695;1647;388;5376;3569;7057;3487;2201;2919;5654;3485;6535;2026;1284;627;1277;4616;5217;5479;2517;5768;10486"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.298128342245989,0.382215823392294,0.0852884689790502,0.256588816109152,1.0760438512009,186,"5366;5029;3880;9214;9620;29984;7022;2697;7164;6542;863;9314;4277;60598;6387;64699;3875;27134;8645;80004;55540;56994;22996;4681;4602;1366;2296;3983;4582;11031;3480;5174;115;79083;9094;5241;9022;57419;5420;23286;4886;10160;27295;89797;2288;8800;2683;596;54020;3625;6584;4299"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.0239784337812698,0.0413421272090859,0.352487857583619,-0.270667037332712,-1.28455005024543,185,"2810;7153;928;7054;7869;10733;10874;4192;3547;991;6446;10202;771;2109;999;3487;7263;1717;55806;5655;1836;3251;3418;2444;12;6658;10105;10950;60481;5104;2317;10535;29988;29887;1154;2222;6768;1345;6820;56603;445;7980;6196;573;760;2353;2582;2171;11187"
"HALLMARK_FATTY_ACID_METABOLISM",2.0769957962068e-08,2.0769957962068e-07,0.73376198835648,-0.460869835130889,-2.09901403050952,147,"2819;2168;873;2572;5910;2954;39;4190;1371;3157;2180;1149;912;2271;1718;5162;79602;35;3155;3939;8803;6296;84693;218;2026;57515;3422;1891;9380;58476;23710;6389;30;3028;60481;7533;328;2182;5805;1376;4191;54884;8802;948;50814;1738;1892;51109;670;226;3295;874;1579;50;7389;4913;4953;760;3420;5720;51170;26330;3421;223;644;3032;3052;210;7390;549"
"HALLMARK_G2M_CHECKPOINT",2.0614212079756e-06,1.28838825498475e-05,0.627256739718528,-0.387165122998901,-1.84098464107773,188,"7153;10024;4751;699;3161;4605;10733;983;4288;1870;3925;991;6713;9700;6558;4171;4085;9212;9232;4174;4175;3832;4211;262;4609;3835;3149;3838;9184;10592;57082;3930;6118;23594;1063;4172;10293;9133;27338;332;24137;3837;23649;1027;5048;22974;1163;1062;6427;22809;4953;6839;9493;1869;22823;25;9221;3151;7272"
"HALLMARK_GLYCOLYSIS",0.000540152563714757,0.00192911629898128,0.477270815362862,-0.323908487881691,-1.54375242030802,191,"8277;7039;3161;983;1999;79644;6888;9514;3925;4190;7436;7295;2729;10165;3939;10380;5704;2026;26355;5207;4233;112399;5631;7167;2805;2806;10327;5478;5230;51129;3099;6781;2530;5834;51728;5768;4191;5315;5223;90161;50814;8996;1738;9123;2584;226;1528;2539;64077"
"HALLMARK_HEDGEHOG_SIGNALING",0.838969404186795,0.89252064275191,0.0438002031299891,0.234474826644203,0.761392742022469,36,"2735;9620;1271;154796;7422;5727;4983"
"HALLMARK_HEME_METABOLISM",0.280487804878049,0.37669779286927,0.16823816568964,-0.223132784322456,-1.06100473533541,188,"2623;6006;23052;1870;665;56895;3145;3920;4891;1371;2729;25793;64122;3792;7351;6535;10553;6622;2235;22936;669;222642;8780;10098;118;51573;1182;7001;7389;535;760;26268;8031;5715;56674;50865;51092;5886;644;4259;6536;3029;210;7390;8867;27102;4354;8273;23608;9541;26130;51218;831;8301;7037;129642;5498;5526;51094;645;25796;51646;4005"
"HALLMARK_HYPOXIA",0.166666666666667,0.241379310344828,0.222056046145248,-0.238081989890095,-1.1320887669578,188,"8277;1028;10397;467;1942;665;6533;771;7436;3569;3939;1466;2026;26355;5211;7167;51316;9380;26118;5230;51129;3099;6781;7163;25976;2152;133;2597;3340;3623;1027;3725;2584;226;6820;10994;3484;8987;3516;538;126792;3098;2632;2353"
"HALLMARK_IL2_STAT5_SIGNALING",0.00434662148601034,0.0103490987762151,0.407017918923954,-0.294261667035957,-1.40063176102634,187,"3976;152007;2623;1028;333;10397;9173;3662;6696;214;23208;8784;6004;388;23600;825;9446;399;191;6403;6050;4643;6402;84306;23710;4609;3099;196;4616;11230;9144;27242;56990;307;650;1154;7185"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.386503067484663,0.483128834355828,0.120433371642259,-0.255294661414518,-1.03307767298588,73,"928;952;3553;7124;6772;3569;9021;2919;27242;948;929;3725;3690;1230;5781;10456;3594"
"HALLMARK_INFLAMMATORY_RESPONSE",0.0140763562275336,0.0270699158221799,0.380730400722792,-0.281335545929679,-1.33776104374781,188,"1440;3976;1318;3552;23308;6401;3553;391;8744;1839;64127;9153;6004;4891;7855;7439;3569;5663;1604;3759;10507;1236;1906;4224;4233;6402;5142;5739;623;4609;7130;196;64108;2152;969;133;114548;11047;55829;929;3690;9966;3732;5996"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00697343359283773,0.0145279866517453,0.407017918923954,-0.352330715713523,-1.48818888898164,93,"1267;3959;10628;51056;10906;79132;6402;9636;3107;10437;961;64108;5698;135112;5684;3433;5721;55281;5696;55072;5720;6890;94240;116071;55008;567;3437;3669;6773;4061;3566;8767;8519;9111;3659;23070;129607;91543"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00550551476069589,0.0119685103493389,0.407017918923954,-0.297459320517854,-1.41443019499549,188,"952;9961;3959;3662;6772;3117;3569;9021;10628;51056;10906;5690;79132;6403;5683;5142;3123;9636;10437;7130;669;64108;5698;5684;969;8869;3433;6648;5721;6775;3105;7412;10797;5696;55072;51015;5720;6890;94240;2209;9688;6398;116071;55008;2357;84159;567;3437;3108;3669;6773;10135;4061;3566;8767;5743;8673;9111;836;80830;5321;3659;23070;5777;84166;84888;129607;91543;163351;3434;29126;51735"
"HALLMARK_KRAS_SIGNALING_DN",0.286290322580645,0.37669779286927,0.165656695205483,-0.232856837136717,-1.07733178562252,160,"1360;50489;3852;1014;10753;7137;2827;80303;1280;6446;6414;8647;786;6663;54842;2668;242;1906;3485;9992;7781;2593;5324"
"HALLMARK_KRAS_SIGNALING_UP",0.614173228346457,0.68241469816273,0.106323255932708,-0.199799178064114,-0.9502762162444,186,"3976;10083;7869;3673;3553;7166;6696;1839;4613;6004;6447;26272;1149;22903;12;347;6801;51129;669;8854;6616;51704;2517;79810;83483;83734;650;7185;7851;54893;4674;57332;58155;5178;5950;23136;56729;5696"
"HALLMARK_MITOTIC_SPINDLE",0.00164929654595117,0.00485087219397402,0.45505986738723,-0.300699444821248,-1.4356960345228,197,"7153;4751;699;983;11135;2934;9771;9700;6624;9181;274;998;3832;10435;10128;4643;127829;25777;3996;3835;114791;396;2317;7277;1063;54443;5981;57580;9133;332;24137;22920;832;393;7531;55704;4296;5048;1778;22974;1062;9793;23647;50650;9493;3831;8936;25;7272"
"HALLMARK_MTORC1_SIGNALING",3.51341372376187e-13,5.85568953960312e-12,0.932595211336209,-0.487234870870878,-2.32131637896758,194,"928;6241;699;6319;3638;7108;3992;6713;6533;3145;7436;4171;3157;1595;5701;2729;1718;1717;5719;79602;3939;47;10213;10987;5704;4173;3251;112399;5211;7167;3422;2805;5641;5693;10437;5478;586;5230;3099;6781;60481;5464;6184;3156;5685;10962;7277;5706;5684;51382;10097;10452;2597;10989;26747;51109;9521;226;81873;2539;11151;9136;10797;5718;5052;6117;908;2632;4074;3313;821;80777;8878;2107;8935;10682;7283;6652;51377;2181;56902;2023;51569;8615;5861;79071;10096;6790;10135;23645;7037;2717;2965;29968;2821;5860;8894;3949;9695;23760;54843;1649;29110;4048;10061"
