"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",3.52377890905824e-10,8.80944727264559e-09,0.814035837847908,-0.51026696598015,-2.12097799071988,188,"952;3560;163351;3569;115361;6403;3662;6347;3117;6775;9021;10964;8638;6772;8743;6398;116071;5743;91543;3123;4600;81030;10437;4599;9636;94240;1026;79132;3135;55008;7412;80830;2209;4061;3105;10561;969;3383;51056;3108;629;9111;972;3106;7378;5690;5698;129607;57823;55601;5321;3430;4940;4939;4615;54625;2357;5777;219285;10135;3601;9961;355;6890;29126;4860;8767;5696;5292;9688;8651;3566;5359;11054;10410;669;55072;6717"
"HALLMARK_KRAS_SIGNALING_DN",0.000208905199239332,0.00149217999456666,0.518848077743792,-0.412761143759292,-1.69221351798929,160,"1014;3852;50489;8647;2827;9992;242;7781;5133;786;6528;1906;7137;525;10964;105375355;10686;5020;5625;9746;6620;91543;4599;959;778;1280;4868;2044;11346;23031;57451;54847;29903;70;5626;6712;51087;5030;2261;398;5650;8900;4842;51384"
"HALLMARK_KRAS_SIGNALING_UP",0.0707070707070707,0.196408529741863,0.20207170902116,-0.299770508299645,-1.2472458733264,186,"3976;51129;3553;7851;90865;8808;1848;1149;7166;23645;26499;6616;685;4674;6004;5743;56729;8829;10221;29106;8404;2022;6447;5950;7102;55107;2012;5327;27344;629;26272;2517;5121;2254;2556;23136;639;80201;2119;5178;28959;894;3398;25907;27075;10418;5328;9314;5696;9892;79810;80380;2591;669;25960;7133;220;10083;650;55365;9734;10253;1363;5243"
"HALLMARK_MITOTIC_SPINDLE",0.984227129337539,0.997093023255814,0.0678338263479455,0.170711640243873,0.775803390513339,197,"54443;58526;11133;25777;163786;55835;2035;23022;151987;3799;134549;10276;394;56992;51174;55125;6093;11104;1739;4643;6654;26271;79658;10435;8409;57580;9126;10163;10018;4853;253260;55755;9585;11064;10051;84333;2934;121512;7074;23580;5347;332"
"HALLMARK_MTORC1_SIGNALING",0.000104220900830772,0.0008685075069231,0.538434096309916,-0.39810393439418,-1.66021256826141,194,"6241;6781;23645;3157;10437;6652;7277;2805;3251;1026;8553;7167;81873;7037;3939;54843;10962;5199;11151;5230;7108;4173;226;3099;5641;699;2821;5719;3145;9415;6515;3992;7283;3949;51382;3156;6790;10452;5211;5478;47;2597;10135;9695;10213;2023;10097;10989;5704;4199;57761;4860;1595;3422;6533;5718;6509;2542;51109;5701;56902;80777;586;26747;2181;2936;4171;8140;5693;5685;3329;1491;2539;4074;27071;30001;9136;10061;10987;10682;7436"
"HALLMARK_MYC_TARGETS_V1",0.184971098265896,0.315942028985507,0.119348440591015,-0.273112427651772,-1.13897103602671,193,"4830;3251;4609;3939;4085;5230;4173;7416;5250;4175;5690;2547;328;5478;5691;2806;3838;7419;6723;4706;10213;5707;11331;5902;5704;9868;5901;5714;708;11137;5634;2739;7284;5713;1965;1017;5036;5709;7458;1537;23016;7531;3184;4171;6627;7298;6427;5682;52;5685;3329;9136;10987;51491;6629;65005;5687;26354;4953;9221;2079;10574;3608;54107;6059;5496;1478;5706;28973;6632"
"HALLMARK_MYC_TARGETS_V2",0.00767190502304462,0.0285535851658425,0.407017918923954,-0.460540657295556,-1.57842287794062,56,"10733;6652;4609;10244;4173;3099;10514;2193;6723;51154;705;56915;5036;79050;3329;9136;6573;51491;54663;26354;23223;9221;92856;9238;6832;51388;79077;23082"
"HALLMARK_MYOGENESIS",0.275761973875181,0.372651316047542,0.0943563635421779,-0.259951513173829,-1.08189887351538,192,"6588;4622;25803;786;8614;2702;1674;4616;624;58;3479;1026;8553;1306;7125;4619;9172;1277;70;4208;5213;8912;11155;1284;88;7138;7004;375790;11156;3756;6649;4842;4607;65055;58529;7170;537;22924;187;351;178;844;7433;1384;2281;4209;1012;4046;5664;6840;1152;948;2224"
"HALLMARK_NOTCH_SIGNALING",0.935866983372922,0.97486144101346,0.0566484183613995,0.196431357083259,0.654297488191594,32,"8324;28514;84441;8321;10402;4853"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",9.616027841519e-11,4.8080139207595e-09,0.839088935621274,-0.524616247214295,-2.17679534937606,184,"4190;3418;54704;529;3939;51606;4191;2271;7416;1738;50;9550;2821;527;481;5250;4723;36;4711;2746;8604;10939;51382;4722;26519;4976;7384;537;2806;10128;7386;7419;3421;89941;528;292;4698;1892;4706;4718;10440;8402;4712;10989;4719;11331;3420;54884;1345;9868;211;4694;7385;3052;593;8803;1351;3945;4714;6183;54205;23530;4704;1327;4701;4942;4695;4713;291;1329;1340;5162;1537;2109;23203;5160;6389;4967;533;4724;51660;9167;1891;26517;2879;1349;56993;4700;7417;23479;6390;29088;9296;5264;5018;4720;4259;1355;9131;4728;4729;1431;3313;6832;9927;4696;1727;1737;30;7388;4726;3030;80273;9377;4702;10651;29796"
