"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AMD1",1184.99458510984,-0.88751595390384,0.261716895984318,-3.39112975708308,0.000696051382287074,0.0394954042587473
"HINT3",783.618987307769,-0.58294019070999,0.172019681712105,-3.3887993798617,0.000701993505808742,0.0394954042587473
"ZNF652",2183.20195391814,-1.26782826664991,0.374083154526925,-3.38916161101465,0.000701066785191353,0.0394954042587473
"BLMH",228.694475310468,-0.314959107380057,0.0930716361400925,-3.38405039861959,0.000714248911461627,0.0399756187633679
"RER1",703.538105691814,-0.298652450733978,0.0882917147556905,-3.38256484835945,0.000718123211063364,0.0399842073890513
"PLS3",746.288302326923,-0.917166865669632,0.271319606489808,-3.38039287884669,0.000723822837813819,0.0400938155419964
"RUVBL1",177.19354214569,-0.367494379794634,0.108947408406996,-3.37313558136035,0.00074317348633688,0.0406076666381771
"SLC12A7",689.233495132228,0.756280510916147,0.224272928190736,3.37214356194145,0.000745855593968667,0.0406076666381771
"GRM3",1469.33383818702,-0.864833273543945,0.25653013191842,-3.37127364756891,0.000748214963182493,0.0406076666381771
"FXYD1",684.155410815731,0.795636673863124,0.23580420336766,3.3741411836607,0.000740463799522361,0.0406076666381771
"KANSL2",227.384962943979,-0.438522765059797,0.130143997690996,-3.36951970770862,0.000752993063183174,0.0406616254118914
"IPO13",2074.74220619746,-0.873948831964743,0.259851212272085,-3.36326632584515,0.000770260150213676,0.0407162672622616
"NENF",405.611831200281,-0.840148874256584,0.250194029029934,-3.35798930739496,0.000785116501352443,0.0407162672622616
"ITGA6",787.970673848949,0.603945201548342,0.179639614168624,3.3619822907292,0.000773850864214838,0.0407162672622616
"ENPP4",605.3410661593,-1.09577559288675,0.326084720206262,-3.36040153060108,0.000778292689061155,0.0407162672622616
"ZNHIT1",366.248592678172,-0.430252233120839,0.127757582978477,-3.36772364575276,0.000757915264155406,0.0407162672622616
"ASB7",210.654854325442,-0.314171078262953,0.0933348318269178,-3.36606465253571,0.000762488348682691,0.0407162672622616
"TTYH2",2690.20347155094,-1.63453000644589,0.486773295693868,-3.35788758525867,0.000785405474442028,0.0407162672622616
"PLIN3",576.160640411442,-1.33647515475746,0.39777804025248,-3.35985152400361,0.000779843710816698,0.0407162672622616
"APLP1",10925.0506904034,-1.08576178479852,0.323438067750229,-3.35693875600626,0.000788105675651444,0.0407162672622616
"RAB10",1443.83673567578,-0.434294905142863,0.129430263657464,-3.35543552852693,0.000792401241425427,0.0407423145471657
"PEPD",596.824018837556,-0.551139165268345,0.164333854074196,-3.35377739646701,0.000797164654984608,0.0407920542022124
"SGK1",1552.40246457534,-1.61182057758112,0.481430092080686,-3.34798468997859,0.000814015081490016,0.0414569007852688
"GCLC",698.892781751179,-0.964800369954524,0.289102223980892,-3.33722915261382,0.00084618150533204,0.0428918229070665
"FAAH",650.50426046207,-0.778330409785305,0.23466308198029,-3.31679957161169,0.000910549120514242,0.0429000144956086
"NAXE",416.271321263039,-0.339308590527947,0.101829301555375,-3.33213117781654,0.000861836223397639,0.0429000144956086
"BPNT1",160.771422440543,-0.53991719320889,0.162804284729697,-3.31635739259144,0.000911991186990933,0.0429000144956086
"DNER",2296.90946740895,-0.874963408028091,0.263639720482845,-3.31878446246883,0.000904101845495414,0.0429000144956086
"STAMBP",454.226117047858,-0.783424621584845,0.236185565800712,-3.31698772077325,0.000909936155861354,0.0429000144956086
"SOX2-OT",3142.61546892986,-1.71836481368201,0.517442385662801,-3.32088143780669,0.000897336479610041,0.0429000144956086
"ALCAM",1822.6396695515,-1.11479437500002,0.336168931961149,-3.31617311717805,0.000912592783981631,0.0429000144956086
"ACAA1",696.713762208486,-0.455835980580625,0.137321315778951,-3.31948450970565,0.000901838079496897,0.0429000144956086
"SBDS",929.053399664959,-0.660805377707024,0.199039848581148,-3.31996523519065,0.000900286585214935,0.0429000144956086
"MAPK8IP1",4283.71228479215,-0.457462211749597,0.137938558914821,-3.31642011739506,0.000911786495545213,0.0429000144956086
"MTMR2",650.465152221776,-0.74012235890634,0.222950961585269,-3.31966434970174,0.000901257373680991,0.0429000144956086
"SLC11A2",897.446563832753,-0.9604458303366,0.288173474796295,-3.33287382197658,0.000859539141837224,0.0429000144956086
"DNAJC14",428.575247235405,-0.446782756131214,0.134703178973218,-3.31679444788786,0.000910565818268109,0.0429000144956086
"PSEN1",1210.74511391338,-1.05590714842467,0.318563871420561,-3.31458537252232,0.000917791490046914,0.0429000144956086
"NUMB",666.372522674902,0.345601899072794,0.104216450480573,3.31619334067819,0.000912526743122801,0.0429000144956086
"RYR1",1606.67580650019,0.654434386860432,0.196290654765017,3.33400684634664,0.00085604550688551,0.0429000144956086
"TBCB",1077.66392297174,-0.616016997892738,0.185857411664818,-3.31446022181609,0.000918202431973756,0.0429000144956086
"ACSS2",537.595688755264,-0.864719031604786,0.2598203607878,-3.32814190921325,0.000874273197573135,0.0429000144956086
"GSDMB",155.63304635818,0.978058013298045,0.295333728217536,3.31170442062625,0.000927294642519708,0.0431372650585142
"PLPPR1",250.788247315046,-1.2109474429053,0.366061754196666,-3.30804141383948,0.000939509150994917,0.0435170919680663
"YWHAQ",2637.5440012039,-0.647027324328737,0.196754079633359,-3.28850779376184,0.00100719995791325,0.0442007135995136
"PPP4R2",745.710151703818,-0.538281570372598,0.163684503967553,-3.28853102966486,0.00100711682151659,0.0442007135995136
"RPN1",1153.92331416525,-0.525121423394029,0.159691129238334,-3.28835687929981,0.00100774007369075,0.0442007135995136
